homeId,awayId,homeScore,awayScore,matchResults,matchAction,gameStartTime
106,1521,85,80,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1095,106,85,79,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
186,106,76,88,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
203,106,89,84,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1206,106,65,80,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
106,1131,64,93,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
106,612,71,79,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
106,1521,64,58,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1095,106,67,58,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
186,106,65,80,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1063,1966,86,71,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1063,1779,64,93,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1201,1063,81,70,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1180,1063,90,86,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
178,1063,67,72,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
212,1063,88,86,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1063,1113,83,71,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1063,1966,50,61,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1063,1779,53,91,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1201,1063,83,78,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1180,1063,82,76,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
178,1063,62,68,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
212,1063,80,71,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1063,1778,60,56,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1063,1734,76,86,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1063,64,77,66,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1761,1063,75,86,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
117,1063,81,57,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1169,1063,96,50,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1573,1063,78,61,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1063,1778,68,60,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1063,1734,63,82,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1063,64,82,62,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1761,1063,75,59,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
117,1063,84,76,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
33,1063,71,76,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1501,1063,72,79,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1063,1463,60,73,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1063,926,83,81,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1063,1603,55,58,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1255,1063,0,0,WIN,DISABLED,2022-06-30T19:00:00.000+00:00
1411,1063,73,96,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
33,1063,92,82,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1501,1063,70,60,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1063,1463,55,76,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1063,926,82,96,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1063,1603,63,77,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
40,1067,92,93,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1160,1067,91,102,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1802,1067,66,102,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1603,1067,57,79,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1067,1162,98,61,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1067,1590,99,80,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1067,348,94,68,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1067,1792,99,91,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
40,1067,106,88,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1160,1067,77,66,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1802,1067,53,101,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1067,372,84,62,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1067,505,88,102,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1067,256,76,91,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
363,1067,88,81,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
183,1067,119,91,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1571,1067,83,100,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
728,1067,89,85,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1067,372,74,79,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1067,505,87,71,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1067,256,92,85,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
363,1067,64,77,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
183,1067,84,60,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1069,768,79,72,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1069,1465,67,72,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1069,388,74,85,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1069,213,98,88,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1069,1394,81,92,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1069,407,84,81,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1069,1094,79,78,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1290,1069,73,91,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1069,518,71,46,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1069,366,88,84,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1069,407,95,102,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1069,118,77,88,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
956,1069,0,0,WIN,DISABLED,2022-07-14T19:00:00.000+00:00
1123,1069,76,86,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1359,1069,110,108,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1290,1069,69,70,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1069,518,69,80,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1069,366,59,51,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1069,407,81,78,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1069,456,73,60,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1380,1069,67,96,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1191,1069,64,103,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
916,1069,87,88,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
31,1069,90,87,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1069,1081,56,76,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1069,1213,77,88,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1069,388,80,76,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1069,456,71,68,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1380,1069,59,80,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1069,1117,106,98,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1069,56,87,73,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
251,1069,61,85,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1201,1069,56,80,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1170,1069,80,83,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
379,1069,66,103,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1069,530,97,93,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1069,1490,103,85,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1069,1117,92,53,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1069,56,83,55,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1071,765,0,0,FORFEIT,DISABLED,2022-07-08T19:00:00.000+00:00
1071,452,68,85,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1487,1071,62,75,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
159,1071,82,67,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
233,1071,91,76,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
646,1071,64,62,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1071,1610,71,76,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1071,765,73,48,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1071,452,77,81,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1190,1071,109,78,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
155,1071,70,77,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1519,1071,80,81,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1071,1457,58,89,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1071,384,58,77,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1071,627,72,63,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
45,1071,74,84,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1190,1071,65,63,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
155,1071,78,66,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1519,1071,85,82,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1071,1457,68,58,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1071,384,61,68,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
545,1072,63,53,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1479,1072,83,73,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
520,1072,57,63,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
407,1072,97,69,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1072,1399,75,74,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1072,1238,63,66,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1072,241,63,69,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
545,1072,88,52,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1479,1072,74,65,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
520,1072,71,56,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
407,1072,85,58,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1072,1399,69,79,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1075,99,86,65,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1075,1411,96,69,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1075,1092,90,98,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1075,1795,87,75,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1075,1516,92,100,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1075,853,91,77,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1075,2261,88,81,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1462,1075,67,77,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1532,1075,67,91,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1075,1385,73,62,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1075,155,90,83,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1075,1588,103,104,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1408,1075,89,82,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1110,1075,90,66,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1462,1075,87,70,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1532,1075,72,78,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1075,1385,91,85,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1075,155,103,91,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1075,1588,93,79,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1408,1075,75,91,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1075,1505,97,59,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1075,1481,99,78,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
218,1075,45,74,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
731,1075,84,105,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1593,1075,76,85,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1765,1075,102,74,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1075,1304,109,105,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1075,1505,108,77,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1075,1481,99,64,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
218,1075,79,65,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
731,1075,96,122,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1593,1075,87,88,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1075,852,71,86,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1075,1398,101,74,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1075,31,57,78,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1557,1075,69,65,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1232,1075,94,51,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1160,1075,77,68,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1442,1075,65,91,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1075,852,75,76,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1075,1398,82,75,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1075,31,81,83,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1557,1075,93,65,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1232,1075,64,65,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1076,983,76,88,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1420,1076,85,108,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
2228,1076,69,80,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
774,1076,67,94,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1379,1076,104,100,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1076,2276,73,65,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1076,1292,92,69,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1076,363,77,73,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1076,942,100,84,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
18,1076,72,107,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
627,1076,56,72,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1379,1076,61,78,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1293,1076,74,100,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1076,1292,77,90,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1076,363,99,76,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1076,942,75,56,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
18,1076,58,77,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
627,1076,68,77,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1379,1076,64,78,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
19,1076,93,69,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1076,1420,72,74,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1076,1597,67,70,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1076,1340,77,73,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1161,1076,97,87,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1259,1076,91,104,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1121,1076,78,73,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
19,1076,67,71,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1076,1420,104,105,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1076,1597,77,67,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1076,1340,71,82,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1161,1076,85,76,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1076,1184,67,81,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
162,1076,85,86,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1374,1076,73,79,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1409,1076,75,74,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
496,1076,84,72,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1076,1194,72,74,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1076,808,81,83,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1076,1184,80,72,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
162,1076,81,68,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1374,1076,61,71,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1409,1076,72,80,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
496,1076,77,68,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1077,1270,43,62,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1077,353,56,63,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1780,1077,93,72,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1616,1077,88,82,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1140,1077,56,55,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
120,1077,53,71,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1077,1536,54,65,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
626,1077,79,68,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1399,1077,61,66,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
218,1077,41,46,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1390,1077,60,66,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1077,979,57,70,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1077,1809,71,52,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1077,1739,63,61,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
626,1077,74,53,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1399,1077,53,55,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
218,1077,77,52,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1390,1077,73,62,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1077,979,45,51,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1077,1809,66,38,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1077,1379,65,75,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1077,1246,71,73,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1077,1769,69,63,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1077,1170,68,87,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1077,1179,69,85,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1077,1453,55,77,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1077,1184,66,60,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1077,1379,63,70,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1077,1246,89,74,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1077,1769,60,70,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1077,1170,68,88,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1077,1179,61,58,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
57,1077,59,49,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1077,324,71,77,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1077,259,70,47,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1077,435,54,65,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
143,1077,68,80,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
298,1077,75,55,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1404,1077,67,60,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
57,1077,66,83,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1077,324,68,72,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1077,259,70,68,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1077,435,46,81,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
143,1077,67,74,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1079,1732,103,75,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1079,39,87,77,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1079,545,79,46,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1451,1079,61,103,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1081,1079,75,67,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1512,1079,103,87,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1191,1079,83,91,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1535,1079,88,54,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
228,1079,57,55,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
497,1079,77,81,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1079,1194,89,104,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1079,1512,97,90,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1079,1159,65,69,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
82,1079,68,87,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1535,1079,75,86,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
228,1079,56,71,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
497,1079,82,70,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1079,1194,71,77,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1079,1512,53,80,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1079,1159,98,71,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
1079,1316,78,65,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1079,518,69,55,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
1079,1377,60,74,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1079,1122,94,87,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1079,1172,59,75,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1079,311,0,0,WIN,DISABLED,2022-07-07T19:00:00.000+00:00
1079,1197,74,59,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1079,1316,88,73,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
1079,518,71,67,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
1079,1377,85,79,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1079,1122,88,101,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1079,1172,75,87,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
1140,1079,60,80,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1079,305,70,68,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1079,352,102,95,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1079,1533,75,62,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
502,1079,95,90,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
817,1079,88,74,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1019,1079,0,0,WIN,DISABLED,2022-06-30T03:00:00.000+00:00
1140,1079,65,68,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1079,305,93,61,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1079,352,92,83,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1079,1533,97,85,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
502,1079,77,88,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
1444,108,88,90,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
108,1516,101,97,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
108,1401,106,87,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
108,245,109,94,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1731,108,97,100,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1590,108,83,82,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1723,108,59,90,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1444,108,76,109,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
